name,building,county,Nearest_Street,latitude,longitude,Building_Sq_Ft,Roof_Sq_Ft
Warehouse on Northeast Loop 820,warehouse,"Tarrant County, Texas",Northeast Loop 820,32.84205479925182,-97.35261399,387500.8367320705,251875.54
Wagner Logistics,warehouse,"Tarrant County, Texas",East Industrial Avenue,32.84524486650691,-97.35682529,366270.59871085006,238075.89
Andrews Distributing,warehouse,"Tarrant County, Texas",King Pen Boulevard,32.83876948495628,-97.35315458,488470.7745348396,317506.0
Kroger,retail,"Tarrant County, Texas",East Southlake Boulevard,32.942938952519256,-97.12173855,66666.53459576711,43333.25
Retail on East Southlake Boulevard,retail,"Tarrant County, Texas",East Southlake Boulevard,32.942676626639845,-97.12104193,23104.379687005232,15017.85
Retail on East Southlake Boulevard,retail,"Tarrant County, Texas",East Southlake Boulevard,32.94137023,-97.11741322,30646.625525447304,19920.31
Retail on North Kimball Avenue,retail,"Tarrant County, Texas",North Kimball Avenue,32.94216165689204,-97.11907746,104884.51648592,68174.94
Tom Thumb,retail,"Tarrant County, Texas",Grapevine Highway,32.86405148910373,-97.17949305,63763.45132747714,41446.24
Oldcastle Infrastructure,commercial,"Tarrant County, Texas",Heritage Parkway,32.54991968140975,-97.12738646,71010.41814,46156.77
Commercial on Bomber Plant Road,commercial,"Tarrant County, Texas",Bomber Plant Road,32.78344305807623,-97.4478858,55986.22973413383,36391.05
Commercial on Bomber Plant Road,commercial,"Tarrant County, Texas",Bomber Plant Road,32.782781055972215,-97.446952,42569.28333,27670.03
Commercial on Bomber Plant Road,commercial,"Tarrant County, Texas",Bomber Plant Road,32.78345689864223,-97.44704852,70075.5838,45549.13
Retail on Southwest Loop 820,retail,"Tarrant County, Texas",Southwest Loop 820,32.68190503910169,-97.41768772,37176.50083988276,24164.73
Warehouse on Grapevine Highway,warehouse,"Tarrant County, Texas",Grapevine Highway,32.85828906253587,-97.18120763,28761.186237570702,18694.77
Retail on Mountainview Drive,retail,"Tarrant County, Texas",Mountainview Drive,32.85174130989399,-97.16872704,48329.12476480797,31413.93
Retail on East Harwood Road,retail,"Tarrant County, Texas",East Harwood Road,32.85139107889892,-97.16965039,35721.70339,23219.11
Retail on Mountainview Drive,retail,"Tarrant County, Texas",Mountainview Drive,32.852101703343244,-97.1682026,31297.773391513547,20343.55
Retail on Harwood Road,retail,"Tarrant County, Texas",Harwood Road,32.852687954464216,-97.16646759,29255.17882729815,19015.87
MidCities Montessori,retail,"Tarrant County, Texas",Harwood Road,32.852631499999994,-97.16722775,25061.14534278967,16289.74
Burly,industrial,"Tarrant County, Texas",North Burleson Boulevard,32.55827651343664,-97.31742358,55865.43116937878,36312.53
Retail on East Broad Street,retail,"Tarrant County, Texas",East Broad Street,32.56503305610159,-97.13461972,45162.215956223874,29355.44
Retail on US Highway 287 North,retail,"Tarrant County, Texas",US Highway 287 North,32.592570376036164,-97.14648842,25395.711618412024,16507.21
PetSmart,retail,"Tarrant County, Texas",US Highway 287 North,32.5861149,-97.14040617,27934.201313911835,18157.23
Retail on Benbrook Boulevard,retail,"Tarrant County, Texas",Benbrook Boulevard,32.67404403500901,-97.46774377,20397.094092028125,13258.11
Retail on Benbrook Boulevard,retail,"Tarrant County, Texas",Benbrook Boulevard,32.66955966661084,-97.47133239,73845.79506,47999.77
Retail on Benbrook Boulevard,retail,"Tarrant County, Texas",Benbrook Boulevard,32.683302077242026,-97.4627085,71143.54547962356,46243.3
Urban Air,retail,"Tarrant County, Texas",West Southlake Boulevard,32.936691946883535,-97.18381372,62467.31266714936,40603.75
Commercial on Pecan Creek Drive,commercial,"Tarrant County, Texas",Pecan Creek Drive,32.93914950000001,-97.1405515,41904.30627853211,27237.8
Ethan Allen,retail,"Tarrant County, Texas",East Southlake Boulevard,32.94026610914961,-97.12001171,20748.133057970463,13486.29
Industrial on Corporation Parkway,industrial,"Tarrant County, Texas",Corporation Parkway,32.695744241671804,-97.50869394,24487.002541109225,15916.55
Industrial on Corporation Parkway,industrial,"Tarrant County, Texas",Corporation Parkway,32.69458276045634,-97.50878956,29315.007197487503,19054.75
Commercial on Corporation Parkway,commercial,"Tarrant County, Texas",Corporation Parkway,32.6958145,-97.5116215,20147.46971655264,13095.86
Commercial on Corporation Parkway,commercial,"Tarrant County, Texas",Corporation Parkway,32.69578722263152,-97.51043753,20507.327403058145,13329.76
Commercial on Corporation Parkway,commercial,"Tarrant County, Texas",Corporation Parkway,32.6947781086546,-97.51062474,24631.63624316684,16010.56
Commercial on Corporation Parkway,commercial,"Tarrant County, Texas",Corporation Parkway,32.69575311557245,-97.50981674,23167.328666878017,15058.76
Industrial on Corporation Parkway,industrial,"Tarrant County, Texas",Corporation Parkway,32.694661999999994,-97.509471,25294.309937351696,16441.3
Industrial on Corporation Parkway,industrial,"Tarrant County, Texas",Corporation Parkway,32.69471064494777,-97.50995672,24312.75958806624,15803.29
Commercial on South Cherry Lane,commercial,"Tarrant County, Texas",South Cherry Lane,32.74484913274999,-97.45017538,124107.81821418102,80670.08
Industrial on Exchange Drive,industrial,"Tarrant County, Texas",Exchange Drive,32.5752286,-97.18953325,65871.18853739757,42816.27
Cinemark 12 Mansfield,retail,"Tarrant County, Texas",US Highway 287 North,32.59872643018899,-97.15082726,46094.93407416243,29961.71
Walmart Supercenter,retail,"Tarrant County, Texas",Treepoint Drive,32.66678178372242,-97.20930319,222481.84000473487,144613.2
Retail on North Tarrant Parkway,retail,"Tarrant County, Texas",North Tarrant Parkway,32.90277842862357,-97.19715251,82390.05906935206,53553.54
Retail on Boulevard 26,retail,"Tarrant County, Texas",Boulevard 26,32.854702448827524,-97.19038543,90349.64368485755,58727.27
Commercial on Northeast Parkway,commercial,"Tarrant County, Texas",Northeast Parkway,32.87006485380336,-97.20385562,22212.44502927552,14438.09
Wellspring Church,retail,"Tarrant County, Texas",Smithfield Road,32.88112337379249,-97.21106896,49287.52791698105,32036.89
American Airlines - Skyview 7,commercial,"Tarrant County, Texas",Transformation Way,32.82887272433674,-97.06598747,96945.22107238969,63014.39
American Airlines Credit Union,office,"Tarrant County, Texas",Crewmember Way,32.83180133,-97.06286348,31168.21676900328,20259.34
Commercial on Bomber Plant Road,commercial,"Tarrant County, Texas",Bomber Plant Road,32.78412895405872,-97.44826921,25227.497599412127,16397.87
Kroger,retail,"Tarrant County, Texas",East Broad Street,32.573708303928456,-97.08351073,120582.80051100584,78378.82
Market Street,retail,"Tarrant County, Texas",East Broad Street,32.576321552251066,-97.08800516,86442.10861845095,56187.37
Industrial on East Interstate 20,industrial,"Tarrant County, Texas",East Interstate 20,32.675093719435814,-97.07520755,363728.10644462577,236423.27
Industrial on East Interstate 20,industrial,"Tarrant County, Texas",East Interstate 20,32.6798984,-97.0712669,720189.5638541824,468123.22
Industrial on South Watson Road,industrial,"Tarrant County, Texas",South Watson Road,32.6816105,-97.0658733,197596.6712131404,128437.84
Industrial on East Arbrook Boulevard,industrial,"Tarrant County, Texas",East Arbrook Boulevard,32.68284085189954,-97.06543877,188988.6849985233,122842.65
Industrial on East Arbrook Boulevard,industrial,"Tarrant County, Texas",East Arbrook Boulevard,32.68233273084162,-97.06849353,144444.9374181613,93889.21
Retail on Meadowbrook Drive,retail,"Tarrant County, Texas",Meadowbrook Drive,32.74712037355869,-97.21555666,26076.221984577154,16949.54
Industrial on North Sylvania Avenue,industrial,"Tarrant County, Texas",North Sylvania Avenue,32.830675022894425,-97.3073583,658127.8466959564,427783.1
RPM Expedite USA,warehouse,"Tarrant County, Texas",Sandshell Drive,32.84321667105422,-97.31037061,215583.01290226297,140128.96
PPG Aerospace,industrial,"Tarrant County, Texas",East Avenue J,32.76467261,-97.05517825,99565.94195959777,64717.86
Kroger,retail,"Tarrant County, Texas",North Tarrant Parkway,32.89591428363909,-97.27033994,77739.73667445473,50530.83
Industrial on East Peden Road,industrial,"Tarrant County, Texas",East Peden Road,32.93584174240582,-97.42439926,29774.438442775616,19353.38
Industrial on East Peden Road,industrial,"Tarrant County, Texas",East Peden Road,32.93820678582568,-97.42453063,49392.64424,32105.22
Industrial on East Peden Road,industrial,"Tarrant County, Texas",East Peden Road,32.93689204609739,-97.42479622,50729.875559027874,32974.42
Retail on Northeast Loop 820,retail,"Tarrant County, Texas",Northeast Loop 820,32.832821423367086,-97.22065066,26628.07306674265,17308.25
Retail on Lincoln Square,retail,"Tarrant County, Texas",Lincoln Square,32.75807945872832,-97.09857428,99655.60961577618,64776.15
Retail on Lincoln Square,retail,"Tarrant County, Texas",Lincoln Square,32.756534902615186,-97.09874947,124966.81299431804,81228.43
Industrial on Everman Parkway,industrial,"Tarrant County, Texas",Everman Parkway,32.625427199254545,-97.33092541,297347.63947944524,193275.97
Industrial on Sheridan Road,industrial,"Tarrant County, Texas",Sheridan Road,32.629135209946014,-97.32522633,197767.7009715197,128549.01
Fiesta Mart,retail,"Tarrant County, Texas",South Freeway,32.68712008671952,-97.32853491,60937.69768928362,39609.5
Industrial on South Freeway,industrial,"Tarrant County, Texas",South Freeway,32.65600651213684,-97.31559425,50388.93731560319,32752.81
Hydra Rig,industrial,"Tarrant County, Texas",Everman Parkway,32.62663190867887,-97.3187228,259445.0854372395,168639.31
Retail on Southwest Boulevard,retail,"Tarrant County, Texas",Southwest Boulevard,32.69077239347734,-97.41274985,20656.71338516041,13426.86
Best Buy,retail,"Tarrant County, Texas",US Highway 287 North,32.597360059533216,-97.15077019,31406.3734350312,20414.14
Retail on US Highway 287 North,retail,"Tarrant County, Texas",US Highway 287 North,32.585606199999994,-97.13984675,22571.54244,14671.5
Retail on Home Depot Drive,retail,"Tarrant County, Texas",Home Depot Drive,32.587077094791155,-97.14132187,39692.844040919634,25800.35
Retail on Colleyville Boulevard,retail,"Tarrant County, Texas",Colleyville Boulevard,32.89152624483246,-97.14622845,37812.14578247323,24577.89
Industrial on West Bethel Road,industrial,"Tarrant County, Texas",West Bethel Road,32.95697477493713,-97.03293444,82252.95840297833,53464.42
Industrial on West Bethel Road,industrial,"Tarrant County, Texas",West Bethel Road,32.95576719999999,-97.03294375,111733.96778887576,72627.08
Industrial on Enterprise Drive,industrial,"Tarrant County, Texas",Enterprise Drive,32.98652904525651,-97.03107573,61833.83159980594,40191.99
Industrial on Enterprise Drive,industrial,"Tarrant County, Texas",Enterprise Drive,32.98511266141987,-97.03130672,251614.9300214308,163549.7
Lockheed Martin Aeronautics,industrial,"Tarrant County, Texas",Bennett Street,32.772318252724595,-97.45219651,104060.89502615768,67639.58
NAS JRB Commissary,retail,"Tarrant County, Texas",Carswell Avenue,32.77991881279572,-97.4255292,73082.57270337398,47503.67
BXtra,retail,"Tarrant County, Texas",Carswell Avenue,32.78024437919999,-97.42603199,52292.02364579256,33989.82
NAS JRB BX,retail,"Tarrant County, Texas",F Street,32.77810860922107,-97.4240031,75125.70239447526,48831.71
Charles Schwab Corporate Office,commercial,"Tarrant County, Texas",Schwab Lane,32.97792261699866,-97.16079207,142096.29197382845,92362.59
Retail on East Southlake Boulevard,retail,"Tarrant County, Texas",East Southlake Boulevard,32.94184445690439,-97.12048644,38927.97726,25303.19
Retail on Davis Boulevard,retail,"Tarrant County, Texas",Davis Boulevard,32.90792913038775,-97.18961418,41042.25988631003,26677.47
Kroger,supermarket,"Tarrant County, Texas",North Tarrant Parkway,32.90201185921645,-97.18893197,120270.64124202191,78175.92
Benbrook Antique Mall,retail,"Tarrant County, Texas",Benbrook Boulevard,32.67265645632389,-97.47211092,66228.82200334474,43048.73
Movie Tavern,retail,"Tarrant County, Texas",South Hulen Street,32.678032827750904,-97.40145241,53274.76109351991,34628.59
Commercial on Solana Boulevard,commercial,"Tarrant County, Texas",Solana Boulevard,32.97951581320272,-97.16935471,20265.31369925024,13172.45
Best Buy,retail,"Tarrant County, Texas",Southwest Loop 820,32.68584463384488,-97.40892858,47042.39378328071,30577.56
Retail on Rufe Snow Drive,retail,"Tarrant County, Texas",Rufe Snow Drive,32.84307408471068,-97.23518175,86609.63442493245,56296.26
Bell Manufacturing Technology Center,industrial,"Tarrant County, Texas",Sandshell Drive,32.841891084358174,-97.30920874,132028.7984271776,85818.72
Retail on City Point Drive,retail,"Tarrant County, Texas",City Point Drive,32.83375159839933,-97.22155258,50458.89987047968,32798.28
Retail on City Point Drive,retail,"Tarrant County, Texas",City Point Drive,32.83314498608147,-97.22116532,24259.432730545766,15768.63
Sprouts Farmers Market,retail,"Tarrant County, Texas",East Debbie Lane,32.60605220616993,-97.11307156,27917.33997194152,18146.27
Industrial on Northeast Loop 820,industrial,"Tarrant County, Texas",Northeast Loop 820,32.83822017476701,-97.30660225,98454.2899406494,63995.29
Industrial on Northeast Loop 820,industrial,"Tarrant County, Texas",Northeast Loop 820,32.83821236007736,-97.3042895,96105.45847285002,62468.55
Industrial on Fossil Creek Boulevard,industrial,"Tarrant County, Texas",Fossil Creek Boulevard,32.84690855,-97.310858,180981.22713975204,117637.8
Industrial on Triad Boulevard,industrial,"Tarrant County, Texas",Triad Boulevard,32.850266600000005,-97.34706835,22714.791204944933,14764.61
Industrial on Northgate Drive,industrial,"Tarrant County, Texas",Northgate Drive,32.8441339,-97.33814837,278873.2018,181267.58
Industrial on Northeast Loop 820,industrial,"Tarrant County, Texas",Northeast Loop 820,32.84370764999999,-97.3365783,213210.89443529875,138587.08
Amazon,warehouse,"Tarrant County, Texas",Northeast Loop 820,32.842254399999995,-97.327608,1031373.3345772072,670392.67
Retail on Sierra Springs Lane,retail,"Tarrant County, Texas",Sierra Springs Lane,32.603869644454186,-97.41032123,129940.4858079815,84461.32
JCPenney,retail,"Tarrant County, Texas",Northeast Alsbury Boulevard,32.56592330725267,-97.32076443,95949.21528309888,62366.99
Kroger,retail,"Tarrant County, Texas",South Crowley Road,32.56327279051686,-97.35389211,63780.579793188444,41457.38
Warehouse on Southwestern Street,warehouse,"Tarrant County, Texas",Southwestern Street,32.91917930347039,-97.1205609,49555.33400710779,32210.97
Warehouse on TX 121,warehouse,"Tarrant County, Texas",TX 121,32.91943545298978,-97.0905225,26876.77946682986,17469.91
Amazon DDA9,warehouse,"Tarrant County, Texas",San Jacinto Drive,32.72205042833818,-97.48848089,250259.5633876187,162668.72
Shoppes at Lucca,retail,"Tarrant County, Texas",Debbie Lane,32.60916821535653,-97.11050861,25186.025348251314,16370.92
Office on State Highway 26,office,"Tarrant County, Texas",State Highway 26,32.95753292335296,-97.04631472,23275.904879596805,15129.34
Warehouse on Highcrest Avenue,warehouse,"Tarrant County, Texas",Highcrest Avenue,32.79837925,-97.3154274,131775.67778563607,85654.19
Industrial on Texrail Drive,industrial,"Tarrant County, Texas",Texrail Drive,32.814159042898524,-97.30474416,60935.90736069604,39608.34
Vellix,retail,"Tarrant County, Texas",Bent Tree Drive,32.86339073866211,-97.18038631,22883.41067920608,14874.22
Retail on Grapevine Highway,retail,"Tarrant County, Texas",Grapevine Highway,32.861806031673815,-97.18050137,24909.564267180544,16191.22
Industrial on Americana Drive,industrial,"Tarrant County, Texas",Americana Drive,32.672395920361666,-97.12950238,389303.8340711466,253047.49
J,retail,"Tarrant County, Texas",Retail Connection Way,32.680153158123765,-97.11192406,66841.29298082889,43446.84
Retail on Merchants Row Drive,retail,"Tarrant County, Texas",Merchants Row Drive,32.68192454154924,-97.11079541,48985.42211514917,31840.52
Retail on Merchants Row Drive,retail,"Tarrant County, Texas",Merchants Row Drive,32.68192757618883,-97.11244248,96872.03718603452,62966.82
Retail on Curtis Mathes Way,retail,"Tarrant County, Texas",Curtis Mathes Way,32.68087316593537,-97.10810598,97752.71164775825,63539.26
